eventID,occurrenceID,scientificName,scientificNameID,vernacularName,occurrenceStatus,parentNameUsageID,taxonomicStatus,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,taxonRank,associatedTaxa,associatedOccurrences,basisOfRecord
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0119:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0119,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0119:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0119,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0119:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0119,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0119:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0119,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0120,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0120:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0120,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0120:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0120,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0120:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0120,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:pa_kab,Parvicapsula kabatai,urn:lsid:marinespecies.org:taxname:1477816,NA,present,120270,accepted,"Jones, Prosperi-Porta & Dawe, 2006",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0121:p:ven,Erythrocytic necrosis virus,urn:lsid:marinespecies.org:taxname:1476556,NA,present,1476555,accepted,NA,Viruses,NA,NA,NA,Iridoviridae,Iridoviridae incertae sedis,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0121,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0122,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0122:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0122,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0122:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0122,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0122:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0122,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0123,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0123,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0123,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0123,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0123:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0123,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0124,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0124:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0124,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0124:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0124,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0125,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0125:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0125,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0125:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0125,PreservedSpecimen
IYS:GoA2019_Stn31:trawl,IYS:GoA2019_Stn31:trawl:M0125:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn31:trawl:M0125,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0126,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0126:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0126,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0126:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0126,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0126:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0126,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0126:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0126,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0127,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0127,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0127,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127:p:sch,Candidatus Syngnamydia salmonis ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0127,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0127:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0127,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0128,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0128:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0128,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0128:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0128,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0128:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0128,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0129,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0129:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0129,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0129:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0129,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0129:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0129,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0130,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0130:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0130,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0130:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0130,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0131,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0131:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0131,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0131:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0131,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0131:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0131,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0131:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0131,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0132,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0132:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0132,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0132:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0132,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0132:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0132,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0133,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0133:p:ce_sha,Ceratonova shasta,urn:lsid:marinespecies.org:taxname:990442,NA,present,990421,accepted,"(Noble, 1950)",Animalia,Cnidaria,Myxozoa,Bivalvulida,Ceratomyxidae,Ceratonova,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0133,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0133:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0133,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0133:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0133,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0133:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0133,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0134,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0134:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0134,PreservedSpecimen
IYS:GoA2019_Stn32:trawl,IYS:GoA2019_Stn32:trawl:M0134:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn32:trawl:M0134,PreservedSpecimen
