eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID,occurrenceID
NA,IYS:GoA2020_Stn:3:bongo_occ:243:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:243
NA,IYS:GoA2020_Stn:3:bongo_occ:243:ind_total,ind_total, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:243
NA,IYS:GoA2020_Stn:3:bongo_occ:243:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.01251407834,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:243
NA,IYS:GoA2020_Stn:3:bongo_occ:243:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.02037074761,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:243
NA,IYS:GoA2020_Stn:3:bongo_occ:244:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:244:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:244:ind_counted,ind_counted, ,5,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:244:ind_total,ind_total, ,160,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:244:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.002252534,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:244:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.259319617,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:244
NA,IYS:GoA2020_Stn:3:bongo_occ:245:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:245:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:245:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:245:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:245:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.8009010136,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:245:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:245
NA,IYS:GoA2020_Stn:3:bongo_occ:246:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:246:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:246:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:246:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:246:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.4004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:246:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:246
NA,IYS:GoA2020_Stn:3:bongo_occ:247:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:247:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:247:ind_counted,ind_counted, ,17,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:247:ind_total,ind_total, ,544,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:247:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.807658616,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:247:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,11.0816867,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:247
NA,IYS:GoA2020_Stn:3:bongo_occ:248:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:248:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:248:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:248:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:248:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.8009010136,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:248:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:248
NA,IYS:GoA2020_Stn:3:bongo_occ:249:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C1,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:249:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:249:ind_counted,ind_counted, ,4,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:249:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:249:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.601802027,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:249:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:249
NA,IYS:GoA2020_Stn:3:bongo_occ:250:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C2,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:250:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:250:ind_counted,ind_counted, ,8,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:250:ind_total,ind_total, ,256,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:250:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.203604055,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:250:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.214911387,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:250
NA,IYS:GoA2020_Stn:3:bongo_occ:251:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:251:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:251:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:251:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:251:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.8009010136,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:251:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:251
NA,IYS:GoA2020_Stn:3:bongo_occ:252:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C2,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:252:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:252:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:252:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:252:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.4004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:252:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:252
NA,IYS:GoA2020_Stn:3:bongo_occ:253:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:253:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:253:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:253:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:253:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.4004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:253:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:253
NA,IYS:GoA2020_Stn:3:bongo_occ:254:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:254:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:254:ind_counted,ind_counted, ,10,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:254:ind_total,ind_total, ,320,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:254:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:254:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:254
NA,IYS:GoA2020_Stn:3:bongo_occ:255:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:255:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:255:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:255:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:255:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.4004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:255:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:255
NA,IYS:GoA2020_Stn:3:bongo_occ:256:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,napulius,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1130/,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:256:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:256:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:256:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:256:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.8009010136,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:256:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:256
NA,IYS:GoA2020_Stn:3:bongo_occ:257:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:257:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:257:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:257:ind_total,ind_total, ,32,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:257:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.4004505068,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:257:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.6518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:257
NA,IYS:GoA2020_Stn:3:bongo_occ:258:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:258:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:258:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:258:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:258:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,0.8009010136,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:258:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:258
NA,IYS:GoA2020_Stn:3:bongo_occ:259:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:259:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:259:ind_counted,ind_counted, ,3,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:259:ind_total,ind_total, ,96,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:259:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.20135152,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:259:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.95559177,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:259
NA,IYS:GoA2020_Stn:3:bongo_occ:260:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:260:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:260:ind_counted,ind_counted, ,7,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:260:ind_total,ind_total, ,224,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:260:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.803153548,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:260:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.563047464,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:260
NA,IYS:GoA2020_Stn:3:bongo_occ:261:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:3:bongo_occ:261
NA,IYS:GoA2020_Stn:3:bongo_occ:261:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:3:bongo_occ:261
NA,IYS:GoA2020_Stn:3:bongo_occ:261:ind_counted,ind_counted, ,58,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:261
NA,IYS:GoA2020_Stn:3:bongo_occ:261:ind_total,ind_total, ,1856,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:3:bongo_occ:261
NA,IYS:GoA2020_Stn:3:bongo_occ:261:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,23.2261294,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:261
NA,IYS:GoA2020_Stn:3:bongo_occ:261:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,37.80810756,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:3:bongo_occ:261
