cruise,station,gear,net,sample_depth,start_latitude,start_longitude,end_latitude,end_longitude,date,start_time,depth,sample_id,universal_id_ftn,sample_type,group,scientificName,organismQuantity,size_fraction,length_mm,length_type,weight_mg,tissue,stage,preservation,sub_sample,notes,cast,eventID,occurrenceID,occurrenceStatus,organismQuantityType,scientificNameID
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS180,"NA",Isotope,Pteropod,Limacina helicina,1,2.0,3.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS180,IYS_GoA2019_zocc287,present,individuals,urn:lsid:marinespecies.org:taxname:140223
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS181,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,7.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS181,IYS_GoA2019_zocc288,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn58,Bongo,2,250,49.663666666666664,-138.49683333333334,"NA","NA",2019-03-14T00:00:00Z,1899-12-31T06:08:00Z,3900,Z917,"NA",FA/ISO,Decapod,Sergestes similis,1,4.0,4.0,Size fraction,31.9,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn58:bongo:Net2,GoA2019_Stn58:bongo:Net2:Z917,IYS_GoA2019_zocc289,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS183,"NA",Isotope,Decapod,Sergestes similis,1,4.0,21.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS183,IYS_GoA2019_zocc290,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS184,"NA",Isotope,Decapod,Sergestes similis,1,4.0,44.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS184,IYS_GoA2019_zocc291,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS185_1,"NA",Isotope,Siphonphore,Siphonophore,1,4.0,15,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS185,IYS_GoA2019_zocc292,present,individuals,urn:lsid:marinespecies.org:taxname:1371
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS185_2,"NA",Isotope,Siphonphore,Siphonophore,1,4.0,22,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS185,IYS_GoA2019_zocc293,present,individuals,urn:lsid:marinespecies.org:taxname:1371
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS186,"NA",Isotope,Euphausiid,Euphausia pacifica,2,4.0,15.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS186,IYS_GoA2019_zocc294,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn59,Bongo,2,250,48.666666666666664,-138.5,ND,ND,2019-03-14T00:00:00Z,1899-12-31T19:40:00Z,4050,SS187,"NA",Isotope,Euphausiid,Thysanoessa sp.,2,4.0,12.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn59:bongo:Net2,GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc295,present,individuals,urn:lsid:marinespecies.org:taxname:110679
GoA2019,GoA2019_Stn60,Bongo,2,250,48.6656666666667,-139.994,ND,ND,2019-03-15T00:00:00Z,1899-12-31T03:59:00Z,3800,SS188,"NA",Isotope,Decapod,Sergestes similis,1,4.0,47.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn60:bongo:Net2,GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc296,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn60,Bongo,2,250,48.6656666666667,-139.994,ND,ND,2019-03-15T00:00:00Z,1899-12-31T03:59:00Z,3800,SS189,"NA",Isotope,Decapod,Sergestes similis,1,4.0,45.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn60:bongo:Net2,GoA2019_Stn60:bongo:Net2:SS189,IYS_GoA2019_zocc297,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn60,Bongo,2,250,48.6656666666667,-139.994,ND,ND,2019-03-15T00:00:00Z,1899-12-31T03:59:00Z,3800,SS190,"NA",Isotope,Decapod,Sergestes similis,1,4.0,43.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn60:bongo:Net2,GoA2019_Stn60:bongo:Net2:SS190,IYS_GoA2019_zocc298,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn60,Bongo,2,250,48.6656666666667,-139.994,ND,ND,2019-03-15T00:00:00Z,1899-12-31T03:59:00Z,3800,SS191,"NA",Isotope,Siphonphore,Siphonophore (Lensia type),1,4.0,15.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn60:bongo:Net2,GoA2019_Stn60:bongo:Net2:SS191,IYS_GoA2019_zocc299,present,individuals,urn:lsid:marinespecies.org:taxname:135365
GoA2019,GoA2019_Stn60,Bongo,2,250,48.6656666666667,-139.994,ND,ND,2019-03-15T00:00:00Z,1899-12-31T03:59:00Z,3800,SS192,"NA",Isotope,Amphipod,Phronima (sedentaria),1,4.0,12.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn60:bongo:Net2,GoA2019_Stn60:bongo:Net2:SS192,IYS_GoA2019_zocc300,present,individuals,urn:lsid:marinespecies.org:taxname:103272
